_id,barcode,brandcode,categorycode,topbrand,brandname,cpgid
5a5d247ae4b06ba572cf24a2,511111000235,SAINT ARCHER,,False,Saint Archer,5332f709e4b03c9a25efd0f1
5887a1c8e4b02187f85cdad4,511111601166,PHILADELPHIA,,False,Philadelphia,559c2234e4b06aca36af13c6
5afda201e4b0c11cfecd49f7,511111804482,LATE JULY,,False,Late July,5a734034e4b0d58f376be874
5fb823dfbe37ce522e165ce2,511111417774,FREIHOFERS,GROCERY,False,Freihofers,5fb6b608be37ce522e165cb9
5a5d28ade4b0db471c2d0431,511111100133,TYSKIE GRONIE,,False,Tyskie,5332f709e4b03c9a25efd0f1
5bd2013f965c7d66d92731ec,511111904663,KLEENEX,,False,Kleenex,550b2565e4b001d5e9e4146f
5f7760f0be37ce1d26d7b7a6,511111016854,TEST BRANDCODE @1601659120870,BAKING,False,test brand @1601659120870,5f7760f0be37ce1d26d7b7a2
5f7ba914be37ce2f290fb250,511111416944,,BAKING,False,test brand @1601939732269,5f7ba914be37ce2f290fb24f
5a4d1ec9e4b0bcb2c74ea77d,511111900542,EL ISLENO,,True,EL ISLENO,5332f5fbe4b03c9a25efd0ba
5fb822e4be37ce522e165ce0,511111717751,MAISER'S ,GROCERY,False,Maiser's,5fb6b608be37ce522e165cb9
5f7ba932be37ce2f290fb255,511111816980,TEST BRANDCODE @1601939762976,BAKING,False,test brand @1601939762976,5f7ba932be37ce2f290fb251
5bd201f090fa074576779a1a,511111204718,VIVA,,False,Viva,550b2565e4b001d5e9e4146f
5bd20188965c7d66d92731ed,511111604686,POISE,,False,Poise,550b2565e4b001d5e9e4146f
5fd2a0bfbe37ce49eb72c0f3,511111918158,TEST BRANDCODE @1607639231747,BAKING,False,test brand @1607639231747,5fd2a0bfbe37ce49eb72c0ef
5332f7a9e4b03c9a25efd138,511111503538,,,False,Natural,5332f7a7e4b03c9a25efd134
57d96112e4b0ac389136a2b8,511111102335,ORE-IDA,,False,Ore-Ida,559c2234e4b06aca36af13c6
5d66d81a6d5f3b6188d4f048,511111605331,511111605331,,False,History Channel Special Edition Magazine ,5d5d4fd16d5f3b23d1bc7905
5a5d1c77e4b06ba572cf249a,511111300373,BIAGLUT,,False,BIAGLUT,559c2234e4b06aca36af13c6
5cdacd63166eb33eb7ce0fa8,511111004790,BITTEN,,False,Bitten Dressing,559c2234e4b06aca36af13c6
57ebc2dfe4b0ac389136a34a,511111401926,TANG,,False,Tang,559c2234e4b06aca36af13c6
5332fa58e4b03c9a25efd214,511111603085,,,False,Edy's,5332fa58e4b03c9a25efd215
5c7d9cb395144c337a3cbfbb,511111707202,HUGGIES,BABY,True,Huggies,5459429be4b0bfcb1e864082
5a8c34d7e4b07f0a2dac8944,511111204152,PLUM ORGANICS,,False,Plum Organics,5a734034e4b0d58f376be874
5fb805dbbe37ce522e165ccc,511111917557,THE GLENLIVET CARIBBEAN RESERVE,BEER_WINE_SPIRITS,False,The Glenlivet® Caribbean Reserve,5fb6d381be37ce522e165cbd
5fb806b5be37ce522e165ccd,511111117568,THE GLENLIVET® FOUNDER'S RESERVE,BEER_WINE_SPIRITS,False,The Glenlivet® Founder's Reserve,5fb6d381be37ce522e165cbd
5fb807bebe37ce522e165cce,511111617570,THE GLENLIVET® 12 YEAR ,BEER_WINE_SPIRITS,False,The Glenlivet® 12 Year ,5fb6d381be37ce522e165cbd
5bd200fc965c7d66d92731eb,511111204640,GOODNITES,,False,Goodnites,550b2565e4b001d5e9e4146f
588ba1c8e4b02187f85cdae1,511111801030,TASSIMO,,False,Tassimo,559c2234e4b06aca36af13c6
5dc2d9d4a60b873d6b0666d2,511111206330,DIPPIN DOTS,,False,Dippin Dots® Cereal,5332f5f3e4b03c9a25efd0ae
5887a290e4b02187f85cdad7,511111701132,STOVE TOP,,False,Stove Top,559c2234e4b06aca36af13c6
5fb82f4bbe37ce522e165ce7,511111417828,BROWNBERRY,BREAD_AND_BAKERY,False,Brownberry,5fb6b608be37ce522e165cb9
5f77274bbe37ce6b592e90ba,511111216704,TEST BRANDCODE @1601644363664,BAKING,False,test brand @1601644363663,5f77274bbe37ce6b592e90b9
5daf3eed1dda2c3e1416ae94,511111205944,OUI BY YOPLAIT,,False,Oui™ by Yoplait®,5332f5f3e4b03c9a25efd0ae
5a5d144ee4b0db471c2d041d,511111500452,CERVEZA AGUILA,,False,Cerveza Aguila,5332f709e4b03c9a25efd0f1
5f4a7a5dbe37ce2d95e65ca0,511111616252,TEST BRANDCODE @1598716507602,BAKING,False,test brand @1598716507601,5f4a7a5bbe37ce2d95e65c9f
5332f7a7e4b03c9a25efd133,511111903574,,,False,Budweiser,5332f7a7e4b03c9a25efd134
5332f7b7e4b03c9a25efd144,511111103424,,,False,Budweiser Black Crown,5332f7a7e4b03c9a25efd134
5f628215be37ce78e6e2efae,511111916673,TEST BRANDCODE @1600291349297,BAKING,False,test brand @1600291349297,5f628214be37ce78e6e2efaa
57e5823ce4b0ac389136a312,511111702221,ICEHOUSE,,False,Icehouse,5332f709e4b03c9a25efd0f1
5a021582e4b00efe02b02a56,511111900610,FDS,,False,FDS,53e10d6368abd3c7065097cc
5a8c2eeee4b0ccf165fac9e2,511111204084,BOLTHOUSE FARMS,,False,Bolthouse Farms,5a734034e4b0d58f376be874
5a0218cae4b00efe02b02a59,511111100577,Q-TIPS,,False,Q-TIPS,5332f5f6e4b03c9a25efd0b4
58861c7f4e8d0d20bc42c4fa,511111701293,,,False,Quaker Granola,5332f5fbe4b03c9a25efd0ba
588ba198e4b02187f85cdae0,511111001041,HOFFMAN'S,,False,Hoffman's,559c2234e4b06aca36af13c6
5332fa80e4b03c9a25efd231,511111202882,,,False,Coca-Cola Cherry Zero,5332f5ebe4b03c9a25efd0a8
5db9f97f1dda2c3e1416aea2,511111606215,BETTY CROCKER FRUIT BY THE FOOT,,False,Fruit by the Foot™,5332f5f3e4b03c9a25efd0ae
5a5d28f1e4b0db471c2d0432,511111600121,ZUMBIDA,,False,Zumbida,5332f709e4b03c9a25efd0f1
5f441280be37ce5dbe9b7c81,511111515807,TEST BRANDCODE @1598296704794,BAKING,False,test brand @1598296704794,5f441280be37ce5dbe9b7c7d
5332f79ee4b03c9a25efd131,511111103585,,,False,Cinnamon Toast Crunch,5332f5f3e4b03c9a25efd0ae
58861c7f4e8d0d20bc42c4fc,511111001270,,,False,Quaker Popped Crisps,5332f5fbe4b03c9a25efd0ba
5fd29590be37ce38bbbefb29,511111918080,TEST BRANDCODE @1607636368759,BAKING,False,test brand @1607636368759,5fd29590be37ce38bbbefb25
57c08257e4b0718ff5fcb034,511111102496,,,False,Hoegaarden,5332f7a7e4b03c9a25efd134
58861c7f4e8d0d20bc42c4fe,511111301257,,,False,Quaker Real Medleys,5332f5fbe4b03c9a25efd0ba
5332f757e4b03c9a25efd114,511111303732,,,False,gardenburger,5332f5f2e4b03c9a25efd0aa
5afda5a6e4b03bf01c2a2968,511111304548,KRUNCHERS,,False,Krunches!,5a734034e4b0d58f376be874
5fcda494be37ce688e08b0cd,511111017943,TEST BRANDCODE @1607312532218,BAKING,False,test brand @1607312532218,5fcda494be37ce688e08b0cb
585a9661e4b03e62d1ce0e7d,511111401711,FUNYUNS,,True,Funyuns,5332f5fbe4b03c9a25efd0ba
5ab15456e4b0be0a89bb0b06,511111904380,CAMPBELLS SPAGHETTIOS,,False,Campbell's Spaghettios,5a734034e4b0d58f376be874
592486bde410d61fcea3d123,511111600916,BRUMMEL AND BROWN,,False,BRUMMEL AND BROWN,53e10d6368abd3c7065097cc
5f35a0babe37ce6853cff202,511111315391,TEST BRANDCODE @1597350074997,CANDY_AND_SWEETS,False,test brand @1597350074997,5332fa12e4b03c9a25efd1e7
5f4a64ebbe37ce17d23b317d,511111916239,TEST BRANDCODE @1598711019491,CANDY_AND_SWEETS,False,test brand @1598711019491,5332fa12e4b03c9a25efd1e7
5f4bf53dbe37ce0b44915541,511111116318,,BAKING,False,test brand @1598813501461,5f4bf53dbe37ce0b44915540
5332fa08e4b03c9a25efd1d9,511111403128,,,False,Raisin Bran,5332f5f2e4b03c9a25efd0aa
5d66e07da3a018093ab3472d,511111205500,SIERRA MIST,,False,Sierra Mist,5332f5fbe4b03c9a25efd0ba
5f4cff24a475f1050a66b56b,511111016410,TEST BRANDCODE @1598881572443,CANDY_AND_SWEETS,False,test brand @1598881572443,5332fa12e4b03c9a25efd1e7
5f43faabbe37ce3ef3fd3718,511111015741,TEST BRANDCODE @1598290603646,BAKING,False,test brand @1598290603646,5f43faabbe37ce3ef3fd3714
5f513ea1be37ce21f1287c05,511111616535,TEST BRANDCODE @1599159969108,BAKING,False,test brand @1599159969108,5f513ea0be37ce21f1287c01
5332f769e4b03c9a25efd121,511111803676,,,False,Glaceau smartwater,5332f5ebe4b03c9a25efd0a8
5332f7afe4b03c9a25efd13c,511111703495,,,False,LandShark,5332f7a7e4b03c9a25efd134
5fb82f87be37ce522e165ce8,511111917830,OROWEAT,BREAD_AND_BAKERY,False,Oroweat,5fb6b608be37ce522e165cb9
5332f7a8e4b03c9a25efd135,511111403562,,,False,Bud Light,5332f7a7e4b03c9a25efd134
585a96eee4b03e62d1ce0e8c,511111701576,ROLD GOLD,,False,Rold Gold,5332f5fbe4b03c9a25efd0ba
60074277be37ce360be63a02,511111119838,TEST BRANDCODE @1611088503815,BAKING,False,test brand @1611088503815,60074277be37ce360be639fe
5f872b80be37ce66db5dd979,511111717034,TEST BRANDCODE @1602694015992,BAKING,False,test brand @1602694015991,5f872b7fbe37ce66db5dd975
5f208daebe37ce7958c59521,511111815174,TEST BRANDCODE @1595968942896,BAKING,False,test brand @1595968942895,5f208daebe37ce7958c59520
5ab1314de4b0915382df761a,511111104308,V8 SPLASH,,False,V8 Splash,5a734034e4b0d58f376be874
5bd2016990fa074576779a18,511111404675,KOTEX,,False,Kotex,550b2565e4b001d5e9e4146f
5d64191ea3a018514994f42b,511111505082,511111505082,,False,Midwest Living,5d5d4fd16d5f3b23d1bc7905
58863e28e4b02187f85cdacf,511111901211,,,False,Oscar Mayer Carving Board,559c2234e4b06aca36af13c6
5d66df24a3a018093ab3472b,511111405467,OCEAN SPRAY,,False,Ocean Spray Juices,5332f5fbe4b03c9a25efd0ba
5da608f61dda2c3e1416ae8e,511111305798,511111305798,,False,ONE A DAY® ESSENTIAL,53e10d6368abd3c7065097cc
57d95749e4b0ac389136a2b2,511111202394,BAGEL BITES,,False,Bagel Bites,559c2234e4b06aca36af13c6
5d658fca6d5f3b23d1bc7912,511111405184,,,False,Do It Yourself,53e10d6368abd3c7065097cc
57ebc2b7e4b0ac389136a347,511111601951,POLLY-O,,False,Polly-O,559c2234e4b06aca36af13c6
57ebbfa9e4b0ac389136a331,511111202165,,,False,Gevalia Iced Coffee,559c2234e4b06aca36af13c6
5a5d2c59e4b06ba572cf24a9,511111900054,SUNSILK,,False,Sunsilk,53e10d6368abd3c7065097cc
5887a051e4b02187f85cdad0,511111401209,BAKER'S,,False,Baker's,559c2234e4b06aca36af13c6
5ab1528ce4b0915382df761c,511111504344,ECCE PANIS,,False,Ecce Panis,5a734034e4b0d58f376be874
5d66d6016d5f3b6188d4f047,511111405306,511111405306,,False,Do It Yourself Special Edition Magazine,5d5d4fd16d5f3b23d1bc7905
5f21c54abe37ce7958c59528,511111315230,AIR WICK,CLEANING_AND_HOME_IMPROVEMENT,False,AIR WICK®,5f10c05cbe37ce238c6cabaf
5332f7fde4b03c9a25efd168,511111903345,HAMM'S,,False,Hamm's Beer,5332f709e4b03c9a25efd0f1
57c08242e4b0718ff5fcb032,511111202516,,,False,Corona,5332f7a7e4b03c9a25efd134
5f5bc4f1be37ce17125ac0e9,511111716594,TEST BRANDCODE @1599849713740,BAKING,False,test brand @1599849713740,5f5bc4f1be37ce17125ac0e8
5332fa12e4b03c9a25efd1e6,511111703105,,,False,Bellatoria,5332fa12e4b03c9a25efd1e7
5dc0351a1dda2c0ad7da64aa,511111306238,MONSTERS CEREAL,,False,Monster's Cereal,5332f5f3e4b03c9a25efd0ae
5d66e2d46d5f3b6188d4f056,511111905523, TAZO BOTTLED TEAS,,False,Tazo Bottled Teas,5332f5fbe4b03c9a25efd0ba
5a0219ede4b00d6a5ccb394e,511111400554,TONI&GUY,,False,TONI&GUY,5332f5f6e4b03c9a25efd0b4
5d66da306d5f3b6188d4f04c,511111005377,511111005377,,False,Modern Farmhouse Magazine,5d5d4fd16d5f3b23d1bc7905
5d66dfe6a3a018093ab3472c,511111905479,511111905479,,False,Weight Watchers Special Edition Magazine ,5d5d4fd16d5f3b23d1bc7905
5f3e9172be37ce5a0e01b955,511111715559,TEST BRANDCODE @1597935986434,BAKING,False,test brand @1597935986434,5f3e9172be37ce5a0e01b952
58b598dbe4b0857c2ddb7253,511111101017,MICKEY'S,,False,Mickey's,5332f709e4b03c9a25efd0f1
57d95826e4b0ac389136a2b7,511111302346,CRYSTAL LIGHT,,False,Crystal Light,559c2234e4b06aca36af13c6
5a5d1bffe4b0db471c2d0423,511111000396,COORS EXTRA GOLD,,False,Coors Extra Gold,5332f709e4b03c9a25efd0f1
5fb82fe3be37ce522e165cea,511111617853,D ITALIANO,GROCERY,False,D'Italiano,5fb6b608be37ce522e165cb9
5332fa75e4b03c9a25efd221,511111303015,,,False,DASANI,5332f5ebe4b03c9a25efd0a8
5f628215be37ce78e6e2efab,511111716648,TEST BRANDCODE @1600291349043,BAKING,False,test brand @1600291349042,5f628214be37ce78e6e2efaa
585a96cbe4b03e62d1ce0e88,511111501619,,,False,Pepsi Max,5332f5fbe4b03c9a25efd0ba
5887a216e4b02187f85cdad5,511111401155,CLAUSSEN,,False,Claussen,559c2234e4b06aca36af13c6
5332f709e4b03c9a25efd0f2,511111403845,BLUE MOON,,False,Blue Moon,5332f709e4b03c9a25efd0f1
5f77274dbe37ce6b592e90c0,511111116752,,BAKING,False,test brand @1601644365844,5f77274dbe37ce6b592e90bf
5dc1fca91dda2c0ad7da64ae,511111706328,DIPPIN DOTS CEREAL,,False,Dippin Dots® Cereal,53e10d6368abd3c7065097cc
5f494c6e04db711dd8fe87e7,511111416173,TEST BRANDCODE @1598639215217,CANDY_AND_SWEETS,False,test brand @1598639215217,5332fa12e4b03c9a25efd1e7
5a021611e4b00efe02b02a57,511111400608,LIPTON TEA Leaves,,False,LIPTON TEA Leaves,5332f5f6e4b03c9a25efd0b4
6026d757be37ce6369301468,511111019930,TEST BRANDCODE @1613158231644,BAKING,False,test brand @1613158231643,6026d757be37ce6369301467
